date,venue,venue_code,race_number,scheduled_start_time,race_id,title,formation,ticket_count,combined_odds,estimated_hit_rate,selected_tickets_text,hit,actual_ticket,actual_payout_units,stake_units,return_units,profit_units,dutch_profit_units,scenario_type,risk_level,asof_label,odds_policy_status
2026-01-08,久留米,83,5,,20260108-83-05,????3??,5-3-7 / 3-5-7 / 5-2-3 / 3-2-5 / 3-2-7 / 5-3-2 / 2-5-3 / 3-7-5 / 7-5-2 / 2-3-7 / 6-7-3,11,4.806701460637346,0.22348158263000004,5-3-7|3-5-7|5-2-3|3-2-5|3-2-7|5-3-2|2-5-3|3-7-5|7-5-2|2-3-7|6-7-3,False,6-1-4,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-08,久留米,83,10,,20260108-83-10,????3??,1-4-2 / 1-4-5 / 1-3-2 / 1-2-4 / 1-7-4 / 4-1-3 / 1-3-5 / 1-2-3 / 1-3-7 / 4-1-7 / 4-7-6,11,2.2096192303743836,0.24363656075499998,1-4-2|1-4-5|1-3-2|1-2-4|1-7-4|4-1-3|1-3-5|1-2-3|1-3-7|4-1-7|4-7-6,False,1-3-4,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=-0.000,final,final_odds_research
2026-01-09,西武園,26,1,,20260109-26-01,????3??,2-1-4 / 1-5-2 / 2-3-1 / 1-2-6 / 2-1-3 / 1-2-5 / 2-6-1 / 1-3-2 / 2-1-5 / 2-1-6 / 3-2-1 / 1-6-2,12,2.1901191709589893,0.2893449022080001,2-1-4|1-5-2|2-3-1|1-2-6|2-1-3|1-2-5|2-6-1|1-3-2|2-1-5|2-1-6|3-2-1|1-6-2,False,2-5-4,0.0,12.0,0.0,-12.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|11|14|12,pred_roi=0.029,final,final_odds_research
2026-01-09,西武園,26,2,,20260109-26-02,????3??,1-2-4 / 2-1-3 / 1-3-5 / 1-4-3 / 1-2-5 / 1-4-2 / 1-5-2 / 1-5-3 / 4-1-2 / 4-1-5 / 2-3-1 / 2-6-1,12,1.8921203247915446,0.310866692854,1-2-4|2-1-3|1-3-5|1-4-3|1-2-5|1-4-2|1-5-2|1-5-3|4-1-2|4-1-5|2-3-1|2-6-1,False,1-2-3,0.0,12.0,0.0,-12.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|15|17|30,pred_roi=0.007,final,final_odds_research
2026-01-09,京王閣,27,6,,20260109-27-06,????3??,2-6-1 / 6-2-7 / 1-6-2 / 1-2-6 / 2-1-6 / 6-1-7 / 6-7-2 / 6-7-1 / 1-2-7 / 2-7-6 / 6-1-4 / 2-6-7,12,1.7579936403725065,0.360183877968,2-6-1|6-2-7|1-6-2|1-2-6|2-1-6|6-1-7|6-7-2|6-7-1|1-2-7|2-7-6|6-1-4|2-6-7,True,6-7-2,18.4,12.0,18.4,6.399999999999999,0.7579936403725065,girls_selector_model: ranks 1|2|3|4|5|6|7|8|12|9|14|11,pred_roi=0.029,final,final_odds_research
2026-01-09,京王閣,27,7,,20260109-27-07,????3??,4-1-5 / 1-4-5 / 1-5-2 / 1-5-3 / 5-4-2 / 4-5-1 / 5-4-3 / 5-1-7 / 5-6-4 / 5-6-1 / 5-1-2 / 1-5-6,12,3.6287603076420663,0.26437524928299994,4-1-5|1-4-5|1-5-2|1-5-3|5-4-2|4-5-1|5-4-3|5-1-7|5-6-4|5-6-1|5-1-2|1-5-6,False,1-5-4,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_100__n12,pred_roi=0.217,final,final_odds_research
2026-01-09,岐阜,43,6,,20260109-43-06,????3??,6-4-1 / 6-3-4 / 6-4-2 / 3-4-6 / 3-6-4 / 6-1-4 / 4-6-3 / 6-2-4 / 4-1-6 / 6-7-3 / 3-2-6,11,2.4788105533867575,0.228896097701,6-4-1|6-3-4|6-4-2|3-4-6|3-6-4|6-1-4|4-6-3|6-2-4|4-1-6|6-7-3|3-2-6,False,6-7-4,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-09,岐阜,43,10,,20260109-43-10,????3??,6-4-7 / 6-3-2 / 6-2-3 / 3-2-6 / 6-7-3 / 6-1-4,6,2.670217115231573,0.181033205771,6-4-7|6-3-2|6-2-3|3-2-6|6-7-3|6-1-4,True,6-3-2,6.1,6.0,6.1,0.09999999999999964,1.6702171152315728,hit30,pred_roi=0.000,final,final_odds_research
2026-01-09,玉野,61,5,,20260109-61-05,????3??,7-2-3 / 2-7-6 / 2-7-3 / 2-6-7 / 2-5-7 / 7-3-2 / 7-2-5 / 2-3-7 / 2-6-3 / 3-7-6 / 7-1-2,11,2.239279413008688,0.25496008182900004,7-2-3|2-7-6|2-7-3|2-6-7|2-5-7|7-3-2|7-2-5|2-3-7|2-6-3|3-7-6|7-1-2,True,7-2-3,10.9,11.0,10.9,-0.09999999999999964,1.239279413008688,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-09,玉野,61,6,,20260109-61-06,????3??,1-7-3 / 3-1-4 / 3-1-7 / 4-3-1 / 3-1-5 / 3-6-7,6,2.598098990293827,0.213902692761,1-7-3|3-1-4|3-1-7|4-3-1|3-1-5|3-6-7,True,3-1-7,7.4,6.0,7.4,1.4000000000000004,1.5980989902938272,hit30,pred_roi=0.000,final,final_odds_research
2026-01-10,西武園,26,1,,20260110-26-01,????3??,1-3-4 / 1-2-3 / 2-4-1 / 1-4-3 / 1-2-4 / 1-4-2 / 2-3-1 / 2-1-4 / 4-3-1 / 2-4-3 / 1-7-2,11,2.460869261729949,0.24273322810500003,1-3-4|1-2-3|2-4-1|1-4-3|1-2-4|1-4-2|2-3-1|2-1-4|4-3-1|2-4-3|1-7-2,False,3-2-6,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-10,西武園,26,8,,20260110-26-08,????3??,2-3-1 / 1-2-4 / 1-3-4 / 2-1-3 / 3-1-2 / 1-3-5 / 1-2-5 / 3-2-1 / 1-2-7 / 2-1-4 / 2-1-5 / 1-4-3,12,2.2499710518507485,0.260756749814,2-3-1|1-2-4|1-3-4|2-1-3|3-1-2|1-3-5|1-2-5|3-2-1|1-2-7|2-1-4|2-1-5|1-4-3,False,4-1-2,0.0,12.0,0.0,-12.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|14|9|11|12,pred_roi=0.000,final,final_odds_research
2026-01-10,京王閣,27,6,,20260110-27-06,????3??,1-6-3 / 6-1-3 / 1-3-6 / 6-3-1 / 3-2-6 / 1-3-2 / 6-3-2 / 1-2-3 / 3-1-7,9,3.419155555228666,0.23153051264400004,1-6-3|6-1-3|1-3-6|6-3-1|3-2-6|1-3-2|6-3-2|1-2-3|3-1-7,True,3-2-6,10.2,9.0,10.2,1.1999999999999993,2.419155555228666,girls_selector_model: ranks 1|2|3|4|5|6|7|8|11,pred_roi=-0.000,final,final_odds_research
2026-01-10,京王閣,27,7,,20260110-27-07,????3??,4-1-5 / 5-4-6 / 7-4-3 / 7-5-4 / 4-5-6 / 4-3-7 / 5-7-4 / 5-4-1 / 4-3-5 / 4-7-1 / 7-4-5 / 5-4-3,12,3.678933187608325,0.255704601125,4-1-5|5-4-6|7-4-3|7-5-4|4-5-6|4-3-7|5-7-4|5-4-1|4-3-5|4-7-1|7-4-5|5-4-3,True,7-4-5,25.0,12.0,25.0,13.0,2.678933187608325,ev_cap100_odds10_100__n12,pred_roi=0.196,final,final_odds_research
2026-01-10,玉野,61,5,,20260110-61-05,????3??,5-2-7 / 2-7-5 / 7-2-5 / 5-1-7 / 2-5-7 / 7-1-5 / 7-5-4 / 5-4-7 / 5-1-2 / 7-4-2 / 5-7-1 / 7-2-4,12,2.3671136220902658,0.306147904772,5-2-7|2-7-5|7-2-5|5-1-7|2-5-7|7-1-5|7-5-4|5-4-7|5-1-2|7-4-2|5-7-1|7-2-4,False,2-6-3,0.0,12.0,0.0,-12.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|14|9|11|12,pred_roi=0.029,final,final_odds_research
2026-01-10,玉野,61,6,,20260110-61-06,????3??,6-3-5 / 5-6-3 / 5-6-1 / 1-5-6 / 6-5-2 / 6-5-3,6,2.2106116168718692,0.22348984094199997,6-3-5|5-6-3|5-6-1|1-5-6|6-5-2|6-5-3,False,5-3-7,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.000,final,final_odds_research
2026-01-11,京王閣,27,5,,20260111-27-05,????3??,4-2-6 / 4-6-2 / 2-4-6 / 4-3-2 / 4-2-3 / 6-4-2 / 4-3-6 / 4-7-3 / 2-4-3 / 6-4-3,10,3.359434883485259,0.163315974075,4-2-6|4-6-2|2-4-6|4-3-2|4-2-3|6-4-2|4-3-6|4-7-3|2-4-3|6-4-3,True,4-2-3,34.1,10.0,34.1,24.1,2.359434883485259,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|11,pred_roi=0.000,final,final_odds_research
2026-01-11,京王閣,27,10,,20260111-27-10,????3??,1-2-4 / 2-1-7 / 2-1-4 / 1-2-7 / 2-7-1 / 2-4-1 / 2-7-5 / 2-5-1 / 1-7-2 / 2-1-5,10,2.0376947031334867,0.244974871192,1-2-4|2-1-7|2-1-4|1-2-7|2-7-1|2-4-1|2-7-5|2-5-1|1-7-2|2-1-5,False,4-2-6,0.0,10.0,0.0,-10.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|11,pred_roi=0.000,final,final_odds_research
2026-01-11,松戸,31,1,,20260111-31-01,????3??,1-5-2 / 1-3-5 / 2-4-1 / 2-1-6 / 2-3-1 / 1-4-3 / 2-1-5 / 1-3-4 / 1-2-6 / 1-4-2 / 1-2-5 / 1-3-2,12,2.5213920818543634,0.303737471898,1-5-2|1-3-5|2-4-1|2-1-6|2-3-1|1-4-3|2-1-5|1-3-4|1-2-6|1-4-2|1-2-5|1-3-2,True,1-4-2,16.5,12.0,16.5,4.5,1.5213920818543634,ev_cap100_odds10_100__n12,pred_roi=0.220,final,final_odds_research
2026-01-11,松戸,31,2,,20260111-31-02,????3??,1-5-3 / 1-2-3 / 1-3-2 / 1-2-7 / 1-6-2 / 3-2-1,6,1.9943991845612457,0.240884278596,1-5-3|1-2-3|1-3-2|1-2-7|1-6-2|3-2-1,True,1-2-7,84.2,6.0,84.2,78.2,0.9943991845612457,hit30,pred_roi=0.011,final,final_odds_research
2026-01-11,玉野,61,4,,20260111-61-04,????3??,6-5-2 / 6-2-5 / 6-4-2 / 5-6-4 / 5-6-2 / 6-2-4 / 4-6-5 / 5-4-6 / 6-2-3 / 6-3-2 / 2-5-4,11,2.025746138854447,0.18527485088399998,6-5-2|6-2-5|6-4-2|5-6-4|5-6-2|6-2-4|4-6-5|5-4-6|6-2-3|6-3-2|2-5-4,False,6-5-4,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-11,玉野,61,10,,20260111-61-10,????3??,3-6-4 / 3-4-5 / 3-4-2 / 4-2-6 / 4-6-2 / 3-4-6 / 4-3-5 / 4-5-3 / 6-2-4 / 4-3-1 / 2-4-6,11,3.0067268917557217,0.249665182446,3-6-4|3-4-5|3-4-2|4-2-6|4-6-2|3-4-6|4-3-5|4-5-3|6-2-4|4-3-1|2-4-6,False,4-3-2,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-11,小松島,73,1,,20260111-73-01,????3??,4-1-5 / 2-6-1 / 4-5-1 / 3-5-1 / 3-1-6 / 2-1-7 / 4-1-6 / 5-1-2,8,30.236730791180282,0.041616162628999996,4-1-5|2-6-1|4-5-1|3-5-1|3-1-6|2-1-7|4-1-6|5-1-2,False,2-4-3,0.0,8.0,0.0,-8.0,-1.0,mid_value__n8,pred_roi=0.000,final,final_odds_research
2026-01-11,小松島,73,2,,20260111-73-02,????3??,1-5-4 / 3-1-2 / 1-4-6 / 1-5-3 / 3-2-1 / 1-3-6 / 1-5-2 / 2-4-1 / 1-4-5 / 2-3-1 / 1-2-6 / 2-1-5,12,5.429472289016493,0.180268890549,1-5-4|3-1-2|1-4-6|1-5-3|3-2-1|1-3-6|1-5-2|2-4-1|1-4-5|2-3-1|1-2-6|2-1-5,False,1-2-3,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_150__n12,pred_roi=0.026,final,final_odds_research
2026-01-12,取手,23,6,,20260112-23-06,????3??,3-7-2 / 3-2-6 / 6-7-3 / 3-6-5 / 3-2-7 / 3-7-5 / 3-5-7 / 7-6-3 / 6-3-7 / 7-3-6 / 6-5-3 / 6-3-5,12,2.129743146018657,0.29343029919100005,3-7-2|3-2-6|6-7-3|3-6-5|3-2-7|3-7-5|3-5-7|7-6-3|6-3-7|7-3-6|6-5-3|6-3-5,False,3-2-1,0.0,12.0,0.0,-12.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|11|14|12,pred_roi=0.029,final,final_odds_research
2026-01-12,取手,23,7,,20260112-23-07,????3??,2-7-1 / 7-6-2 / 1-2-7 / 1-7-3 / 1-7-6 / 7-2-4 / 7-6-1 / 7-5-2 / 7-5-1 / 1-7-5 / 7-2-3 / 7-2-6,12,4.4170502376490965,0.207526187476,2-7-1|7-6-2|1-2-7|1-7-3|1-7-6|7-2-4|7-6-1|7-5-2|7-5-1|1-7-5|7-2-3|7-2-6,False,7-1-2,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_100__n12,pred_roi=0.208,final,final_odds_research
2026-01-12,立川,28,1,,20260112-28-01,????3??,1-2-5 / 5-3-1 / 5-7-1 / 1-7-4 / 1-4-5 / 5-1-2 / 1-3-4 / 1-7-3 / 1-3-7 / 1-5-2 / 5-1-4 / 1-7-5,12,3.0523730013884514,0.262197740393,1-2-5|5-3-1|5-7-1|1-7-4|1-4-5|5-1-2|1-3-4|1-7-3|1-3-7|1-5-2|5-1-4|1-7-5,True,1-7-5,11.9,12.0,11.9,-0.09999999999999964,2.0523730013884514,ev_cap100_odds10_100__n12,pred_roi=0.042,final,final_odds_research
2026-01-12,立川,28,2,,20260112-28-02,????3??,7-3-5 / 7-5-4 / 5-1-7 / 5-6-1 / 7-5-1 / 5-7-2 / 5-3-1 / 5-6-3 / 5-3-6 / 5-7-4 / 7-5-6 / 7-5-3,12,3.2199064694087287,0.258289602687,7-3-5|7-5-4|5-1-7|5-6-1|7-5-1|5-7-2|5-3-1|5-6-3|5-3-6|5-7-4|7-5-6|7-5-3,False,5-7-6,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_100__n12,pred_roi=0.222,final,final_odds_research
2026-01-12,松戸,31,1,,20260112-31-01,????3??,2-3-1 / 1-6-3 / 2-1-4 / 1-5-3 / 1-4-5 / 1-6-2 / 1-4-3 / 2-1-3 / 1-5-2 / 1-4-2 / 1-3-6 / 1-3-5,12,3.6140576382322327,0.24213339523900004,2-3-1|1-6-3|2-1-4|1-5-3|1-4-5|1-6-2|1-4-3|2-1-3|1-5-2|1-4-2|1-3-6|1-3-5,False,1-2-3,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_100__n12,pred_roi=0.241,final,final_odds_research
2026-01-12,松戸,31,2,,20260112-31-02,????3??,1-6-2 / 2-3-1 / 2-4-1 / 1-2-7 / 2-1-6 / 1-5-3 / 1-3-5 / 1-5-4 / 1-4-5 / 1-2-6 / 1-3-4 / 2-1-5,12,4.635258527398788,0.197918170117,1-6-2|2-3-1|2-4-1|1-2-7|2-1-6|1-5-3|1-3-5|1-5-4|1-4-5|1-2-6|1-3-4|2-1-5,False,1-2-3,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_100__n12,pred_roi=0.117,final,final_odds_research
2026-01-12,小松島,73,1,,20260112-73-01,????3??,1-3-2 / 1-2-4 / 1-4-2 / 1-4-3 / 1-3-4 / 1-5-2 / 1-4-5 / 2-3-1 / 3-2-1,9,2.475510464932348,0.24511792721200001,1-3-2|1-2-4|1-4-2|1-4-3|1-3-4|1-5-2|1-4-5|2-3-1|3-2-1,True,1-3-2,10.2,9.0,10.2,1.1999999999999993,1.475510464932348,girls_selector_model: ranks 1|2|3|4|5|6|7|8|11,pred_roi=-0.000,final,final_odds_research
2026-01-12,小松島,73,2,,20260112-73-02,????3??,1-2-3 / 1-2-4 / 4-2-3 / 3-1-2 / 3-2-1 / 4-2-1 / 4-1-5 / 4-3-1 / 2-4-3 / 2-4-1 / 1-4-7 / 2-1-5,12,2.530682411044414,0.22612838572600005,1-2-3|1-2-4|4-2-3|3-1-2|3-2-1|4-2-1|4-1-5|4-3-1|2-4-3|2-4-1|1-4-7|2-1-5,False,4-5-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=-0.000,final,final_odds_research
2026-01-13,取手,23,6,,20260113-23-06,????3??,2-6-1 / 1-5-6 / 2-1-4 / 1-4-2 / 6-4-2 / 6-2-4 / 6-4-1 / 2-1-6 / 1-2-5 / 1-3-6 / 1-2-3 / 6-1-3,12,5.497570651495766,0.20687968244200003,2-6-1|1-5-6|2-1-4|1-4-2|6-4-2|6-2-4|6-4-1|2-1-6|1-2-5|1-3-6|1-2-3|6-1-3,False,1-6-2,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_150__n12,pred_roi=0.112,final,final_odds_research
2026-01-13,取手,23,7,,20260113-23-07,????3??,7-4-2 / 7-4-3 / 4-7-5 / 4-2-6 / 4-1-2 / 4-1-3 / 4-1-7 / 4-2-1 / 4-3-6 / 4-7-6 / 4-3-1 / 4-2-3,12,3.499733845423748,0.230716944067,7-4-2|7-4-3|4-7-5|4-2-6|4-1-2|4-1-3|4-1-7|4-2-1|4-3-6|4-7-6|4-3-1|4-2-3,False,4-7-3,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_100__n12,pred_roi=0.209,final,final_odds_research
2026-01-13,立川,28,1,,20260113-28-01,????3??,2-6-4 / 4-3-2 / 2-3-4 / 2-4-3 / 2-1-4 / 2-4-6 / 2-4-1 / 2-4-7 / 4-6-2 / 4-1-2 / 4-2-7 / 4-1-6,12,2.065158543759712,0.33057188734099996,2-6-4|4-3-2|2-3-4|2-4-3|2-1-4|2-4-6|2-4-1|2-4-7|4-6-2|4-1-2|4-2-7|4-1-6,True,4-3-2,10.9,12.0,10.9,-1.0999999999999996,1.0651585437597122,sqrt_ev_odds10_100__n12,pred_roi=0.032,final,final_odds_research
2026-01-13,立川,28,2,,20260113-28-02,????3??,6-3-1 / 1-6-7 / 6-2-3 / 1-6-5 / 6-1-4 / 6-5-2 / 6-7-5 / 6-1-3 / 6-7-2 / 6-5-1 / 1-6-2 / 6-2-5,12,3.7985349288138357,0.24182142384799998,6-3-1|1-6-7|6-2-3|1-6-5|6-1-4|6-5-2|6-7-5|6-1-3|6-7-2|6-5-1|1-6-2|6-2-5,False,6-1-2,0.0,12.0,0.0,-12.0,-1.0,ev_cap100_odds10_100__n12,pred_roi=0.222,final,final_odds_research
2026-01-13,松戸,31,1,,20260113-31-01,????3??,1-2-3 / 1-4-2 / 2-3-1 / 4-1-2 / 4-2-1 / 3-2-1 / 1-2-4 / 1-3-2 / 2-6-1 / 4-2-3 / 3-4-1,11,3.44516071814256,0.16975799809500003,1-2-3|1-4-2|2-3-1|4-1-2|4-2-1|3-2-1|1-2-4|1-3-2|2-6-1|4-2-3|3-4-1,False,4-3-1,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=-0.000,final,final_odds_research
2026-01-13,松戸,31,8,,20260113-31-08,????3??,1-3-2 / 2-3-1 / 2-1-4 / 1-2-4 / 3-2-1 / 3-1-2 / 1-4-2 / 1-6-2 / 2-3-4 / 2-3-5 / 2-4-3 / 1-2-5 / 2-1-5 / 2-1-6 / 1-3-5 / 1-6-3 / 2-5-3 / 2-1-7 / 3-4-1,19,1.7176388174829218,0.354202959041,1-3-2|2-3-1|2-1-4|1-2-4|3-2-1|3-1-2|1-4-2|1-6-2|2-3-4|2-3-5|2-4-3|1-2-5|2-1-5|2-1-6|1-3-5|1-6-3|2-5-3|2-1-7|3-4-1,False,4-3-1,0.0,19.0,0.0,-19.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|11|13|14|16|17|19|20|24|25|29|30,pred_roi=-0.000,final,final_odds_research
2026-01-13,岸和田,56,5,,20260113-56-05,????3??,5-4-1 / 4-1-5 / 1-6-5 / 1-2-5 / 5-1-4 / 1-5-3 / 5-6-1 / 5-1-6 / 4-5-1,9,3.68303128573615,0.188709962811,5-4-1|4-1-5|1-6-5|1-2-5|5-1-4|1-5-3|5-6-1|5-1-6|4-5-1,False,1-5-4,0.0,9.0,0.0,-9.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|11,pred_roi=0.000,final,final_odds_research
2026-01-13,岸和田,56,6,,20260113-56-06,????3??,6-7-3 / 6-4-3 / 6-2-7 / 6-7-2 / 6-4-2 / 6-2-4 / 6-4-7 / 6-7-4 / 6-3-5 / 6-2-5 / 3-6-2 / 6-4-5,12,1.796171471814767,0.35678124633900005,6-7-3|6-4-3|6-2-7|6-7-2|6-4-2|6-2-4|6-4-7|6-7-4|6-3-5|6-2-5|3-6-2|6-4-5,False,6-3-2,0.0,12.0,0.0,-12.0,-1.0,sqrt_ev_odds10_100__n12,pred_roi=0.029,final,final_odds_research
2026-01-13,小松島,73,1,,20260113-73-01,????3??,2-1-3 / 1-3-2 / 2-3-1 / 1-2-5 / 2-1-5 / 2-5-1 / 3-2-1 / 1-5-2 / 1-4-2 / 1-3-4 / 3-1-4,11,2.367593872258589,0.250082677573,2-1-3|1-3-2|2-3-1|1-2-5|2-1-5|2-5-1|3-2-1|1-5-2|1-4-2|1-3-4|3-1-4,False,1-3-6,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-13,小松島,73,8,,20260113-73-08,????3??,1-3-2 / 1-3-4 / 1-2-3 / 1-4-3 / 1-4-2 / 1-2-4 / 3-1-2 / 1-2-5 / 1-5-4 / 1-6-5 / 3-6-1,11,2.529719208058023,0.21322472997,1-3-2|1-3-4|1-2-3|1-4-3|1-4-2|1-2-4|3-1-2|1-2-5|1-5-4|1-6-5|3-6-1,False,1-5-3,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-13,小倉,81,5,,20260113-81-05,????3??,1-6-7 / 6-7-1 / 1-7-6 / 6-1-4 / 1-6-4 / 6-7-4 / 1-6-5 / 7-6-1 / 6-7-5 / 6-7-3 / 5-6-7,11,2.318313159275927,0.23453668249700002,1-6-7|6-7-1|1-7-6|6-1-4|1-6-4|6-7-4|1-6-5|7-6-1|6-7-5|6-7-3|5-6-7,True,6-7-5,43.0,11.0,43.0,32.0,1.318313159275927,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-13,小倉,81,6,,20260113-81-06,????3??,4-7-2 / 4-7-3 / 7-3-5 / 7-1-5 / 7-2-5 / 7-4-5 / 7-1-2 / 7-2-1 / 7-1-3 / 7-3-2 / 7-3-1 / 7-2-3,12,2.478263888740225,0.26866566940100006,4-7-2|4-7-3|7-3-5|7-1-5|7-2-5|7-4-5|7-1-2|7-2-1|7-1-3|7-3-2|7-3-1|7-2-3,True,7-3-1,17.4,12.0,17.4,5.399999999999999,1.478263888740225,ev_cap100_odds10_100__n12,pred_roi=0.021,final,final_odds_research
2026-01-14,取手,23,5,,20260114-23-05,????3??,3-6-4 / 5-2-4 / 2-4-5 / 2-3-4 / 5-4-1 / 6-3-4 / 5-6-4 / 6-4-5,8,19.447688541080385,0.065885254401,3-6-4|5-2-4|2-4-5|2-3-4|5-4-1|6-3-4|5-6-4|6-4-5,False,3-5-4,0.0,8.0,0.0,-8.0,-1.0,mid_value__n8,pred_roi=0.000,final,final_odds_research
2026-01-14,取手,23,10,,20260114-23-10,????3??,1-2-7 / 1-4-2 / 1-2-4 / 7-1-4 / 7-4-1 / 7-2-1 / 4-7-1 / 7-1-2 / 3-2-7,9,2.5192046437233278,0.219852151363,1-2-7|1-4-2|1-2-4|7-1-4|7-4-1|7-2-1|4-7-1|7-1-2|3-2-7,True,1-2-7,11.0,9.0,11.0,2.0,1.5192046437233278,girls_selector_model: ranks 1|2|3|4|5|6|7|8|11,pred_roi=0.000,final,final_odds_research
2026-01-14,立川,28,1,,20260114-28-01,????3??,6-5-2 / 5-2-6 / 2-3-7 / 6-3-4 / 6-3-5 / 6-4-5 / 4-6-5 / 3-5-4 / 5-3-4 / 3-4-6,10,12.986124522939877,0.064993945501,6-5-2|5-2-6|2-3-7|6-3-4|6-3-5|6-4-5|4-6-5|3-5-4|5-3-4|3-4-6,False,4-7-5,0.0,10.0,0.0,-10.0,-1.0,mid_value_odds10_150__n10,pred_roi=0.000,final,final_odds_research
2026-01-14,立川,28,6,,20260114-28-06,????3??,1-5-3 / 1-3-5 / 3-7-1 / 7-1-5 / 7-1-3 / 3-1-7 / 3-1-5 / 7-3-1 / 1-3-2 / 3-5-7 / 3-7-5,11,3.2120283291288056,0.199843693812,1-5-3|1-3-5|3-7-1|7-1-5|7-1-3|3-1-7|3-1-5|7-3-1|1-3-2|3-5-7|3-7-5,False,1-2-4,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=0.000,final,final_odds_research
2026-01-14,平塚,35,1,,20260114-35-01,????3??,1-5-3 / 1-2-3 / 2-1-3 / 3-1-4 / 1-6-2 / 1-5-2,6,2.266143849257859,0.20731495164799998,1-5-3|1-2-3|2-1-3|3-1-4|1-6-2|1-5-2,True,1-5-3,92.3,6.0,92.3,86.3,1.2661438492578592,hit30,pred_roi=0.011,final,final_odds_research
2026-01-14,平塚,35,2,,20260114-35-02,????3??,1-2-4 / 1-3-4 / 1-4-2 / 1-4-3 / 3-1-2 / 4-2-1 / 4-1-2 / 3-1-4 / 1-4-6 / 1-2-5 / 2-3-4,11,2.0889747654869226,0.25758059045299997,1-2-4|1-3-4|1-4-2|1-4-3|3-1-2|4-2-1|4-1-2|3-1-4|1-4-6|1-2-5|2-3-4,True,4-2-1,55.8,11.0,55.8,44.8,1.0889747654869226,girls_selector_model: ranks 1|2|3|4|5|6|7|8|18|21|30,pred_roi=-0.000,final,final_odds_research
2026-01-14,岸和田,56,5,,20260114-56-05,????3??,6-5-4 / 6-3-1 / 6-3-4 / 6-1-3 / 6-1-5 / 6-4-5 / 6-4-3 / 3-6-1,8,2.112786823125821,0.27316338664500006,6-5-4|6-3-1|6-3-4|6-1-3|6-1-5|6-4-5|6-4-3|3-6-1,True,6-1-3,15.7,8.0,15.7,7.699999999999999,1.1127868231258211,sqrt_ev_odds10_100__n8,pred_roi=-0.000,final,final_odds_research
