race_id,date,month,venue,race_number,strategy,selected_count,total_stake_units,stake_units,return_units,profit_units,hit,selected_tickets,selected_odds,actual_ticket,actual_payout_units,source_sequence,stake_mode,girls_rain_surface_penalty,girls_venue_is_400m_bank,race_margin_chaos_score,girls_venue_is_short_bank,race_market_entropy_score,girls_race_stage_general,promotion_market_overbet_risk,girls_race_stage_final,girls_market_top_probability,girls_field_top_point_gap,girls_crosswind_component,girls_market_entropy,girls_venue_is_500m_bank,girls_race_stage_qualifying,girls_venue_bank_exposure,girls_tailwind_component,girls_venue_bank_length_m,girls_headwind_component,girls_field_point_stddev,gate_pass,source_candidate,risk_guard,risk_guard_pass,risk_guard_field,risk_guard_value,risk_guard_scale,original_stake_units,original_return_units
20260106-83-06,2026-01-06,2026-01,久留米,6,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,67.2,54.2,True,6-1-3|6-1-7|6-7-1|6-1-4|6-7-2|6-4-2|1-3-2|6-2-3|6-3-2|1-6-2|6-2-4|6-4-3|3-1-6,10.4|13|13.4|15.8|92.4|111.3|196.8|103.5|71.1|67.2|114|56.9|74.5,1-6-2,67.2,base|sleeve,source,0.0,1.0,0.494744,0.0,0.786571,0.0,0.0,0.0,0.071999501304,0.85,0.0,0.786570935416,0.0,1.0,1.15,0.0,400.0,0.0,17.931749860547,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,67.2
20260106-83-07,2026-01-06,2026-01,久留米,7,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-15,False,4-1-2|4-2-1|4-1-5|4-2-5|4-2-3|4-5-3|4-1-6|4-2-6|4-3-2|4-3-1|4-1-3|4-6-2|4-6-1|2-4-1|4-6-5,4.4|4.5|7.3|7.8|63.8|85.4|24.8|24.1|197.7|184.7|62.6|63.7|58|71|76.5,,0,base|sleeve,source,0.0,1.0,0.334615,0.0,0.568289,0.0,0.0,0.0,0.169100850966,5.22,0.0,0.568288812992,0.0,1.0,1.15,0.0,400.0,0.0,3.842861391394,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,0.0
20260107-43-05,2026-01-07,2026-01,岐阜,5,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,4-7-1|4-1-7|7-4-1|1-4-7|1-5-7|3-4-1|1-6-3|4-5-1|3-4-7|4-5-7|7-5-4|7-5-1|4-6-7,7.6|10.9|12.2|14.8|191.9|289.1|279.5|197.7|212|144.4|167.3|163.8|90.9,,0,base|sleeve,source,0.0,1.0,0.387046,0.0,0.752104,0.0,0.0,0.0,0.098489117609,0.06,0.0,0.752104497589,0.0,1.0,1.15,0.0,400.0,0.0,2.639209065193,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,0.0
20260107-43-06,2026-01-07,2026-01,岐阜,6,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,27.9,11.9,True,5-3-7|5-7-3|5-3-1|5-3-2|5-1-4|5-4-1|5-6-7|5-1-6|5-6-3|5-4-3|5-1-7|5-2-7|5-2-1|5-3-4|5-4-7|7-5-3,5.2|6.2|10.4|12|93.8|93|72.9|84.6|56.2|52.5|27.1|27.9|48|28|78.1|86.2,5-2-7,27.9,base|sleeve,source,0.0,1.0,0.386314,0.0,0.661578,0.0,0.0,0.0,0.143624405301,4.5,0.0,0.66157848023,0.0,1.0,1.15,0.0,400.0,0.0,2.819004021542,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,27.9
20260107-83-06,2026-01-07,2026-01,久留米,6,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,9.3,-2.7,True,3-6-7|3-6-1|6-3-7|3-7-6|6-1-5|1-6-7|3-7-5|6-2-3|6-1-7|7-3-1|1-3-6|1-6-3,7.3|9.3|12.1|13.4|246.8|215.8|93.3|281.6|94.6|9|8|94.5,3-6-1,9.3,base|sleeve,source,0.0,1.0,0.385846,0.0,0.748677,0.0,0.0,0.0,0.102466633572,0.85,0.0,0.748677253842,0.0,1.0,1.15,0.0,400.0,0.0,17.876065402815,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,9.3
20260107-83-07,2026-01-07,2026-01,久留米,7,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,7.2,-7.8,True,7-3-4|7-4-3|7-2-4|7-3-2|7-6-4|7-6-2|7-2-1|7-3-1|7-2-6|7-4-6|7-4-1|7-6-3|7-3-6|7-1-2|7-5-4,6.7|7.2|7.5|7.6|23.1|23|71|79.8|18.5|18.2|74.6|19.7|14.4|179.4|31,7-4-3,7.2,base|sleeve,source,0.0,1.0,0.411501,0.0,0.597485,0.0,0.0,0.0,0.111357009934,5.44,0.0,0.597484921378,0.0,1.0,1.15,0.0,400.0,0.0,3.525368702674,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,7.2
20260108-26-01,2026-01-08,2026-01,西武園,1,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-16,False,1-2-3|1-2-4|2-1-3|2-1-4|3-4-2|2-6-3|4-3-2|4-3-1|1-5-2|2-4-3|1-3-5|2-3-1|2-5-3|3-5-2|2-3-4|2-5-1,5.5|5.6|9.5|9.5|302.2|402.2|393.1|335.4|71.4|67.1|83.4|28.1|207.5|446.4|75.6|87.3,,0,base|sleeve,source,0.0,1.0,0.438676,0.0,0.65472,0.0,0.0,0.0,0.135703330921,1.48,0.0,0.654719887736,0.0,1.0,1.15,0.0,400.0,0.0,2.87002950991,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,0.0
20260108-26-02,2026-01-08,2026-01,西武園,2,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,10.1,-5.9,True,1-2-3|1-3-2|1-2-5|1-3-5|3-1-5|1-2-6|1-3-6|1-5-6|1-4-2|1-5-4|1-3-4|1-4-5|1-2-4|2-1-5|1-4-3|3-1-2,5|6.3|8.1|10.1|106.7|58|59.8|66.6|27.6|27.2|20.6|43.2|14.1|103.2|35.4|84.4,1-3-5,10.1,base|sleeve,source,0.0,1.0,0.454674,0.0,0.632403,0.0,0.0,0.0,0.14930555924,5.99,0.0,0.632403128294,0.0,1.0,1.15,0.0,400.0,0.0,3.654280129561,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,10.1
20260108-43-05,2026-01-08,2026-01,岐阜,5,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,8.7,-4.3,True,2-1-5|2-1-3|2-1-7|2-5-1|1-4-2|3-1-2|1-7-5|1-5-7|1-5-3|2-4-6|7-1-2|5-2-7|7-2-1,6.8|8.7|11.4|11.6|212.2|230.4|293.4|209.1|225.9|239.6|151.2|174.9|91,2-1-3,8.7,base|sleeve,source,0.0,1.0,0.499318,0.0,0.739548,0.0,0.0,0.0,0.110010931694,1.49,0.0,0.739548158039,0.0,1.0,1.15,0.0,400.0,0.0,1.868333318162,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,8.7
20260108-43-06,2026-01-08,2026-01,岐阜,6,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-15,False,2-7-5|2-7-3|2-3-7|2-3-5|2-1-7|2-1-3|2-4-5|2-4-3|2-5-4|2-3-4|3-2-5|2-7-1|2-3-1|2-4-7|7-2-3,7.3|7.4|7.6|8.2|73.3|88.5|26.1|24.6|21.6|20.2|66.7|46.4|47.2|20.3|89.5,,0,base|sleeve,source,0.0,1.0,0.314997,0.0,0.627882,0.0,0.0,0.0,0.102289954939,3.02,0.0,0.627882350666,0.0,1.0,1.15,0.0,400.0,0.0,3.301245899626,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,0.0
20260108-83-05,2026-01-08,2026-01,久留米,5,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,3-5-2|3-5-1|3-2-5|3-1-5|2-4-3|3-6-4|2-1-5|3-1-6|2-5-4|1-3-4|5-4-2|2-5-3|5-3-7,8.1|12.3|12.9|14|267.4|24|263|88.8|190.6|63.8|250.9|75|88.8,,0,base|sleeve,source,0.0,1.0,0.489683,0.0,0.780047,1.0,0.0,0.0,0.092437039009,2.78,0.0,0.78004717763,0.0,0.0,1.15,0.0,400.0,0.0,16.693466154304,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,0.0
20260108-83-10,2026-01-08,2026-01,久留米,10,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,6.5,-9.5,True,1-4-3|1-3-4|1-4-2|1-3-2|1-2-6|1-7-6|1-2-7|3-4-5|4-1-5|1-7-5|1-5-6|1-4-6|1-5-4|4-1-2|1-3-7|1-7-4,5.5|6.5|12.4|14.3|76.5|224.8|82.5|462|89.3|203.8|86|27.4|29.3|80.8|40.7|94,1-3-4,6.5,base|sleeve,source,0.0,1.0,0.417101,0.0,0.681513,0.0,0.0,1.0,0.136152822499,2.5,0.0,0.68151313163,0.0,0.0,1.15,0.0,400.0,0.0,2.134068644536,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,6.5
20260109-26-01,2026-01-09,2026-01,西武園,1,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-15,False,1-2-4|1-2-3|1-4-2|2-1-4|6-4-1|1-6-3|1-5-2|1-3-4|1-6-2|4-2-1|2-1-6|2-6-1|4-6-2|2-4-1|1-2-5,5.2|7.9|9.9|10.5|336|86.3|82.6|71.2|25.3|96.2|21.5|77.1|439.6|24|22.4,,0,base|sleeve,source,0.0,1.0,0.47071,0.0,0.685022,0.0,0.0,0.0,0.143739748688,1.48,0.0,0.685022479457,0.0,1.0,1.15,0.0,400.0,0.0,3.04537052469,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,0.0
20260109-26-02,2026-01-09,2026-01,西武園,2,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,8.1,-7.9,True,1-3-2|1-3-4|1-2-3|1-3-5|3-4-2|1-6-4|3-2-4|1-4-6|2-3-4|1-2-6|1-3-6|1-4-5|1-5-4|1-5-2|1-4-2|2-1-3,6.2|6.7|8.1|11|427.5|213.5|359.7|84.2|426.6|87|58.8|19.7|19.4|17.6|17.4|97.6,1-2-3,8.1,base|sleeve,source,0.0,1.0,0.408747,0.0,0.630434,0.0,0.0,0.0,0.120526251212,5.99,0.0,0.630433605257,0.0,1.0,1.15,0.0,400.0,0.0,3.512718582058,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,8.1
20260109-27-06,2026-01-09,2026-01,京王閣,6,pre_roll_cap15_overlay_s3_full_through_20260702,17,17,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,18.4,1.4,True,6-2-1|6-1-2|2-6-1|6-2-7|2-5-6|2-7-6|2-6-7|2-1-7|1-2-6|6-2-5|2-1-6|6-7-1|6-2-4|1-2-7|6-7-2|6-1-4|2-6-4,4.6|5.2|10.3|12|464.1|75.4|25.8|63.1|23.9|53.4|21.3|22.3|57.7|79.5|18.4|79.3|97.2,6-7-2,18.4,base|sleeve,source,0.0,1.0,0.408576,0.0,0.64355,0.0,0.0,0.0,0.162573559051,1.67,0.0,0.643549501616,0.0,1.0,1.15,0.0,400.0,0.0,3.662107121785,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,18.4
20260109-27-07,2026-01-09,2026-01,京王閣,7,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,12.2,-2.8,True,5-1-4|5-4-1|5-1-6|1-5-4|4-1-5|5-1-2|5-1-3|5-6-1|1-5-6|4-5-1|5-4-6|5-6-4|1-5-2|1-4-5|5-4-3,2.5|5.3|6.8|12.2|67.7|28.9|29|23.2|24.3|38.1|20.8|36.6|91.8|43.5|85.6,1-5-4,12.2,base|sleeve,source,0.0,1.0,0.323302,0.0,0.542769,0.0,0.0,0.0,0.296403280032,2.29,0.0,0.542769028561,0.0,1.0,1.15,0.0,400.0,0.0,4.101590035136,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,12.2
20260109-43-06,2026-01-09,2026-01,岐阜,6,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,6-4-3|6-4-1|6-4-2|6-3-4|3-2-4|2-6-7|3-1-6|3-2-6|7-6-4|2-3-6|2-3-4|2-6-1|3-4-6,8.8|12.6|13.3|17.3|271.5|283.7|243.8|209.1|265.1|242.3|202|219|70.9,,0,base|sleeve,source,0.0,1.0,0.493403,0.0,0.80428,1.0,0.0,0.0,0.085061144586,1.48,0.0,0.804279755157,0.0,0.0,1.15,0.0,400.0,0.0,2.517013131082,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,0.0
20260109-43-10,2026-01-09,2026-01,岐阜,10,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,6.1,-9.9,True,6-2-3|6-3-2|6-3-4|6-2-4|2-3-4|6-5-2|6-5-3|6-7-3|2-4-6|6-7-2|6-4-3|6-1-4|6-3-1|6-4-2|6-2-5|6-4-7,6.1|6.1|8.9|13.8|351.2|28.8|26|73.4|372.3|78.1|21|88.1|29.5|21.7|19.8|91.7,6-3-2,6.1,base|sleeve,source,0.0,1.0,0.395262,0.0,0.680341,0.0,0.0,1.0,0.122513717168,3.08,0.0,0.68034052647,0.0,0.0,1.15,0.0,400.0,0.0,2.26142721776,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,6.1
20260109-61-05,2026-01-09,2026-01,玉野,5,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,10.9,-2.1,True,7-2-6|7-6-2|7-2-3|2-7-6|2-4-7|2-1-6|7-4-2|3-2-6|6-3-2|2-5-6|3-7-2|3-2-7|2-5-7,7.2|9.9|10.9|12.9|275.5|250.9|212.6|225.1|240.6|190.9|160.6|147.8|92.8,7-2-3,10.9,base|sleeve,source,0.0,1.0,0.466279,0.0,0.733586,0.0,0.0,0.0,0.103859217881,1.5,0.0,0.733585926085,0.0,1.0,1.15,0.0,400.0,0.0,2.540408933818,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,10.9
20260109-61-06,2026-01-09,2026-01,玉野,6,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,7.4,-7.6,True,3-1-4|3-1-7|3-4-1|1-3-4|3-7-4|1-3-7|3-4-6|1-7-3|3-4-7|1-3-2|4-3-1|3-1-6|3-7-1|3-1-5|1-3-5,5.1|7.4|8|13.1|27.8|24.9|25|91.4|18.3|87.2|69.5|14.5|15.1|71.5|125.6,3-1-7,7.4,base|sleeve,source,0.0,1.0,0.424778,0.0,0.666032,0.0,0.0,0.0,0.146402828889,2.25,0.0,0.666031731351,0.0,1.0,1.15,0.0,400.0,0.0,18.327947990733,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,7.4
20260110-26-01,2026-01-10,2026-01,西武園,1,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,270.9,257.9,True,1-3-2|1-3-4|1-2-3|1-4-3|3-2-6|2-1-6|2-4-5|4-3-6|3-2-7|3-5-4|4-2-5|1-7-4|2-4-1,8.5|10.1|13.1|15.8|270.9|284|265|296.3|299.2|282.9|276.1|253|99.4,3-2-6,270.9,base|sleeve,source,0.0,1.0,0.487645,0.0,0.774224,1.0,0.0,0.0,0.088041577068,0.33,0.0,0.774223877848,0.0,0.0,1.15,0.0,400.0,0.0,1.923826968332,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,270.9
20260110-26-08,2026-01-10,2026-01,西武園,8,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,1-2-3|1-3-2|1-3-4|1-3-5|1-7-5|1-7-4|3-4-2|1-7-3|2-1-6|1-7-2|3-6-1|1-6-5|2-1-5,6.3|6.6|13.9|14.7|245.6|218.2|23|144.5|116.3|145.7|195|93.2|92.8,,0,base|sleeve,source,0.0,1.0,0.397545,0.0,0.714076,0.0,0.0,1.0,0.118604374396,2.4,0.0,0.714075532825,0.0,0.0,1.15,0.0,400.0,0.0,3.000608101634,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,0.0
20260110-27-06,2026-01-10,2026-01,京王閣,6,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-15,False,3-6-1|3-1-6|3-6-2|3-1-2|3-1-5|6-1-3|3-1-4|3-6-5|3-6-4|1-3-6|3-1-7|6-3-2|1-3-2|6-3-1|1-6-3,5|5.5|7.6|7.9|83.2|50.3|67.2|80.5|88.5|24.6|78.4|37.7|36.6|24.3|61.6,,0,base|sleeve,source,0.0,1.0,0.361703,0.0,0.604866,0.0,0.0,0.0,0.149147432973,2.02,0.0,0.604865704534,0.0,1.0,1.15,0.0,400.0,0.0,3.650255232899,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,0.0
20260110-27-07,2026-01-10,2026-01,京王閣,7,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,25,9,True,4-5-7|4-7-5|5-4-7|4-5-3|7-4-5|5-4-3|5-7-4|5-4-6|5-4-1|7-4-3|4-3-7|4-7-3|4-5-6|4-3-5|4-7-1|4-1-5,2.8|4.8|7|11.2|25|27.1|26.1|9|65.4|93.3|47.6|21.1|54.2|38.9|49.1|98.6,7-4-5,25,base|sleeve,source,0.0,1.0,0.320158,0.0,0.560997,0.0,0.0,0.0,0.26551218407,2.29,0.0,0.560997117739,0.0,1.0,1.15,0.0,400.0,0.0,4.088097207199,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,25.0
20260110-61-05,2026-01-10,2026-01,玉野,5,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-16,False,5-7-2|5-7-4|7-5-2|5-2-7|7-5-1|7-1-5|7-2-4|5-7-1|5-1-7|5-2-1|5-7-3|5-3-7|2-7-5|5-7-6|5-4-7|7-4-2,5.7|6.4|8.9|11.5|28.3|79.5|78.3|23.9|72.7|67.6|24.9|65.8|56.7|125.3|18.2|96.9,,0,base|sleeve,source,0.0,1.0,0.436991,0.0,0.670316,0.0,0.0,0.0,0.131029014622,0.35,0.0,0.670316038841,0.0,1.0,1.15,0.0,400.0,0.0,18.117875151353,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,0.0
20260110-61-06,2026-01-10,2026-01,玉野,6,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-16,False,5-6-3|5-6-1|5-1-6|5-3-6|1-3-6|1-6-3|6-2-3|6-2-1|1-5-6|5-7-1|5-7-3|5-6-4|1-6-5|5-6-2|6-5-1|6-3-5,5|5.3|8.2|9.9|399.9|256.5|476|434.7|71.4|234.2|222|46.5|144.3|19.2|35.5|99.7,,0,base|sleeve,source,0.0,1.0,0.427981,0.0,0.651374,0.0,0.0,0.0,0.148882584499,3.4,0.0,0.651373962763,0.0,1.0,1.15,0.0,400.0,0.0,2.854154866156,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,0.0
20260111-27-05,2026-01-11,2026-01,京王閣,5,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,0,-12,False,4-2-6|4-6-2|2-4-6|6-4-2|4-3-7|4-5-7|2-5-4|4-1-7|2-6-1|4-1-2|4-6-7|6-5-4,17.8|19.4|21.1|28.4|226.6|218.4|95.1|249.9|87.7|89.9|9|134.3,,0,base|sleeve,source,0.0,1.0,0.511539,0.0,0.910519,1.0,0.0,0.0,0.042110503536,1.56,0.0,0.910518803505,0.0,0.0,1.15,0.0,400.0,0.0,1.001625209959,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,0.0
20260111-27-10,2026-01-11,2026-01,京王閣,10,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,1-2-4|2-1-4|1-2-7|2-1-7|4-1-5|7-1-5|4-1-6|2-3-7|7-4-1|4-7-1|7-4-2|4-7-2|2-7-5,10.7|12.9|13.3|14|216.8|202|264.8|235.4|189.2|172.2|179.6|165.9|93.1,,0,base|sleeve,source,0.0,1.0,0.425694,0.0,0.808106,0.0,0.0,1.0,0.069974053911,1.67,0.0,0.808106019358,0.0,0.0,1.15,0.0,400.0,0.0,1.989435362414,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,0.0
20260111-31-01,2026-01-11,2026-01,松戸,1,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,16.5,0.5,True,1-2-3|1-2-4|2-1-3|1-3-2|1-5-2|1-4-3|1-4-2|1-2-5|1-2-6|2-1-6|2-1-4|1-3-4|2-1-5|2-3-1|2-4-1|1-3-5,2.7|4.7|1|10.4|87.5|58.1|16.5|15.6|30.3|68.1|13.4|43.7|39.8|38.6|65.6|97.5,1-4-2,16.5,base|sleeve,source,0.0,0.0,0.363462,1.0,0.548668,0.0,0.0,0.0,0.274981573224,0.72,0.0,0.548668064844,0.0,1.0,1.15,0.0,333.0,0.0,3.697962483667,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,16.5
20260111-31-02,2026-01-11,2026-01,松戸,2,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,84.2,69.2,True,1-2-3|1-3-2|1-2-4|1-3-4|1-4-6|1-4-3|2-4-3|1-3-6|1-3-5|1-5-2|1-4-2|1-2-7|1-5-3|1-6-2|3-4-1,3.9|5.1|8.7|11.8|83.1|20.5|267.7|47.4|21.9|45|13.8|84.2|71.8|80.1|405,1-2-7,84.2,base|sleeve,source,0.0,0.0,0.41746,1.0,0.621314,0.0,0.0,0.0,0.19108936872,4.15,0.0,0.621313574468,0.0,1.0,1.15,0.0,333.0,0.0,2.986677219976,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,84.2
20260111-61-04,2026-01-11,2026-01,玉野,4,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,6.3,-6.7,True,6-5-4|6-4-5|6-5-2|6-4-2|3-5-6|5-3-6|3-6-5|5-2-4|3-6-2|2-6-3|2-4-5|2-5-4|5-2-6,6.3|7.4|10.9|13.5|277.4|116.2|259.2|83.9|252.4|71.3|78.5|87.2|52.6,6-5-4,6.3,base|sleeve,source,0.0,1.0,0.586077,0.0,0.896727,1.0,0.0,0.0,0.118812843038,2.85,0.0,0.864025146107,0.0,0.0,1.15,0.0,400.0,0.0,2.763811780052,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,6.3
20260111-61-10,2026-01-11,2026-01,玉野,10,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,7.9,-8.1,True,4-3-6|4-3-2|4-6-3|4-2-3|4-6-5|4-2-5|4-3-5|4-6-1|4-5-6|6-4-2|4-5-3|3-4-2|4-5-2|4-3-1|4-1-6|3-4-5,6.7|7.9|8.2|9.6|28.4|29.2|24.4|91.7|37.5|57.2|34.2|50.1|40.9|83.2|227.4|97.9,4-3-2,7.9,base|sleeve,source,0.0,1.0,0.434439,0.0,0.686834,0.0,0.0,1.0,0.111565023924,3.4,0.0,0.686833659967,0.0,0.0,1.15,0.0,400.0,0.0,18.284401403762,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,7.9
20260111-73-01,2026-01-11,2026-01,小松島,1,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,2-1-3|1-2-3|2-1-4|1-2-4|3-5-1|3-5-2|4-1-5|3-1-5|1-4-5|2-4-5|3-4-2|4-3-1|2-5-1,8.8|9.1|13|14.6|211.6|265.9|119.9|94.3|84|90.1|76.6|65|99.6,,0,base|sleeve,source,0.0,1.0,0.394454,0.0,0.739256,0.0,0.0,0.0,0.085063011104,0.48,0.0,0.73925642567,0.0,1.0,1.15,0.0,400.0,0.0,2.766978017068,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,30.0,0.0
20260111-73-02,2026-01-11,2026-01,小松島,2,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,3.9,-12.1,True,1-2-3|1-3-2|1-2-4|1-3-4|2-3-4|1-4-3|2-1-4|2-1-5|1-3-5|1-4-5|2-1-3|2-3-1|1-5-3|1-2-5|1-3-6|1-5-4,3.9|6.1|7|12.4|115.6|23.7|23.4|48.6|18.5|50.8|15.2|48.6|61.8|13.1|72.1|92.3,1-2-3,3.9,base|sleeve,source,0.0,1.0,0.374444,0.0,0.600452,0.0,0.0,0.0,0.191129552981,3.91,0.0,0.600452262409,0.0,1.0,1.15,0.0,400.0,0.0,3.193635890968,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,__no_guard__,False,,,1.0,33.0,3.9
