strategy,race_id,date,venue,race_number,selection_rank,ticket,stake_units,decimal_odds,p_final,p_model,p_market,expected_value,actual_hit,payout_units,return_units,profit_units,asof_label,odds_policy_status
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-61-05,2026-01-04,玉野,5,6,3-5-7,1,57.8,0.012949964204,0.012949964204,,0.748507930991,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-61-06,2026-01-04,玉野,6,1,1-7-5,1,16.5,0.045381719913,0.045381719913,,0.748798378565,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-61-06,2026-01-04,玉野,6,2,5-6-1,1,90.8,0.008246678178,0.008246678178,,0.748798378562,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-61-06,2026-01-04,玉野,6,3,1-7-6,1,16.2,0.046222122133,0.046222122133,,0.748798378555,True,16.2,16.2,15.2,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-61-06,2026-01-04,玉野,6,4,1-6-7,1,10.1,0.074138453322,0.074138453322,,0.748798378552,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-61-06,2026-01-04,玉野,6,5,5-1-6,1,39.5,0.018956920976,0.018956920976,,0.748798378552,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-61-06,2026-01-04,玉野,6,6,2-7-6,1,4155,0.000180216216,0.000180216216,,0.74879837748,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-06,2026-01-04,小松島,6,1,2-4-7,1,17.3,0.043144324385,0.043144324385,,0.746396811861,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-06,2026-01-04,小松島,6,2,6-2-4,1,22.7,0.032880916822,0.032880916822,,0.746396811859,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-06,2026-01-04,小松島,6,3,2-4-1,1,14.4,0.051833111934,0.051833111934,,0.74639681185,True,14.4,14.4,13.4,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-06,2026-01-04,小松島,6,4,2-6-7,1,20.6,0.036232854944,0.036232854944,,0.746396811846,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-06,2026-01-04,小松島,6,5,6-4-2,1,41.6,0.017942231054,0.017942231054,,0.746396811846,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-06,2026-01-04,小松島,6,6,2-7-6,1,50.5,0.014780134888,0.014780134888,,0.746396811844,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-07,2026-01-04,小松島,7,1,2-4-5,1,71.5,0.010401948106,0.010401948106,,0.743739289579,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-07,2026-01-04,小松島,7,2,4-2-5,1,93.8,0.007928990294,0.007928990294,,0.743739289577,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-07,2026-01-04,小松島,7,3,2-5-7,1,75,0.009916523861,0.009916523861,,0.743739289575,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-07,2026-01-04,小松島,7,4,2-3-5,1,89.4,0.008319231427,0.008319231427,,0.743739289574,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-07,2026-01-04,小松島,7,5,5-3-7,1,86,0.008648131274,0.008648131274,,0.743739289564,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260104-73-07,2026-01-04,小松島,7,6,4-5-3,1,89.5,0.008309936196,0.008309936196,,0.743739289542,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-05,2026-01-05,いわき平,5,1,4-5-3,1,20,0.037437643688,0.037437643688,,0.74875287376,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-05,2026-01-05,いわき平,5,2,1-5-4,1,38.7,0.019347619477,0.019347619477,,0.74875287376,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-05,2026-01-05,いわき平,5,3,4-1-5,1,13,0.057596374904,0.057596374904,,0.748752873752,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-05,2026-01-05,いわき平,5,4,4-5-1,1,11.3,0.066261316261,0.066261316261,,0.748752873749,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-05,2026-01-05,いわき平,5,5,1-4-5,1,20.6,0.036347226881,0.036347226881,,0.748752873749,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-05,2026-01-05,いわき平,5,6,4-5-2,1,28.4,0.026364537808,0.026364537808,,0.748752873747,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-10,2026-01-05,いわき平,10,1,1-5-6,1,78.4,0.009546473634,0.009546473634,,0.748443532906,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-10,2026-01-05,いわき平,10,2,1-6-2,1,85.4,0.008763975795,0.008763975795,,0.748443532893,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-10,2026-01-05,いわき平,10,3,7-1-5,1,71.3,0.010497104248,0.010497104248,,0.748443532882,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-10,2026-01-05,いわき平,10,4,6-7-1,1,57.5,0.013016409267,0.013016409267,,0.748443532852,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-10,2026-01-05,いわき平,10,5,1-5-7,1,56.4,0.013270275405,0.013270275405,,0.748443532842,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-13-10,2026-01-05,いわき平,10,6,7-4-1,1,149.8,0.004996285266,0.004996285266,,0.748443532847,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-05,2026-01-05,玉野,5,1,1-2-5,1,56.6,0.013196693389,0.013196693389,,0.746932845817,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-05,2026-01-05,玉野,5,2,5-4-2,1,19.7,0.037915372884,0.037915372884,,0.746932845815,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-05,2026-01-05,玉野,5,3,5-2-4,1,11.2,0.066690432662,0.066690432662,,0.746932845814,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-05,2026-01-05,玉野,5,4,2-5-1,1,19.4,0.038501693083,0.038501693083,,0.74693284581,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-05,2026-01-05,玉野,5,5,5-1-4,1,12.9,0.057901770993,0.057901770993,,0.74693284581,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-05,2026-01-05,玉野,5,6,2-1-5,1,53,0.014093072562,0.014093072562,,0.746932845786,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-06,2026-01-05,玉野,6,1,1-4-7,1,25.9,0.028873567018,0.028873567018,,0.747825385766,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-06,2026-01-05,玉野,6,2,7-2-1,1,11.8,0.063375032692,0.063375032692,,0.747825385766,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-06,2026-01-05,玉野,6,3,1-7-4,1,12.5,0.059826030861,0.059826030861,,0.747825385763,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-06,2026-01-05,玉野,6,4,1-7-2,1,10.8,0.069243091274,0.069243091274,,0.747825385759,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-06,2026-01-05,玉野,6,5,1-2-7,1,18.8,0.039777946051,0.039777946051,,0.747825385759,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-61-06,2026-01-05,玉野,6,6,7-4-1,1,17.5,0.042732879186,0.042732879186,,0.747825385755,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-05,2026-01-05,小松島,5,1,6-1-4,1,116.6,0.00641563441,0.00641563441,,0.748062972206,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-05,2026-01-05,小松島,5,2,1-4-7,1,130.2,0.005745491338,0.005745491338,,0.748062972208,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-05,2026-01-05,小松島,5,3,2-4-5,1,138.7,0.005393388408,0.005393388408,,0.74806297219,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-05,2026-01-05,小松島,5,4,4-3-5,1,128.1,0.00583967972,0.00583967972,,0.748062972132,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-05,2026-01-05,小松島,5,5,6-2-4,1,142.6,0.005245883395,0.005245883395,,0.748062972127,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-05,2026-01-05,小松島,5,6,2-4-7,1,138.2,0.00541290139,0.00541290139,,0.748062972098,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-11,2026-01-05,小松島,11,1,7-6-5,1,24.8,0.030185986907,0.030185986907,,0.748612475294,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-11,2026-01-05,小松島,11,2,7-6-1,1,12.6,0.059413688515,0.059413688515,,0.748612475289,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-11,2026-01-05,小松島,11,3,7-1-5,1,10.2,0.07339337993,0.07339337993,,0.748612475286,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-11,2026-01-05,小松島,11,4,1-7-6,1,21.5,0.034819184897,0.034819184897,,0.748612475286,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-11,2026-01-05,小松島,11,5,7-5-1,1,18.7,0.040032752689,0.040032752689,,0.748612475284,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260105-73-11,2026-01-05,小松島,11,6,7-1-2,1,18.1,0.041359805264,0.041359805264,,0.748612475278,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-04,2026-01-06,玉野,4,1,3-5-7,1,13.3,0.056312953642,0.056312953642,,0.748962283439,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-04,2026-01-06,玉野,4,2,5-3-7,1,16.2,0.046232239718,0.046232239718,,0.748962283432,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-04,2026-01-06,玉野,4,3,5-4-3,1,248.6,0.003012720368,0.003012720368,,0.748962283485,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-04,2026-01-06,玉野,4,4,1-7-5,1,151.4,0.004946910723,0.004946910723,,0.748962283462,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-04,2026-01-06,玉野,4,5,7-6-1,1,148.2,0.005053726609,0.005053726609,,0.748962283454,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-04,2026-01-06,玉野,4,6,5-6-4,1,241.6,0.003100009451,0.003100009451,,0.748962283362,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-10,2026-01-06,玉野,10,1,6-3-1,1,26.3,0.028474748841,0.028474748841,,0.748885894518,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-10,2026-01-06,玉野,10,2,6-1-3,1,29.6,0.025300199139,0.025300199139,,0.748885894514,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-10,2026-01-06,玉野,10,3,3-1-6,1,13.7,0.054663203979,0.054663203979,,0.748885894512,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-10,2026-01-06,玉野,10,4,3-1-4,1,16.1,0.046514651833,0.046514651833,,0.748885894511,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-10,2026-01-06,玉野,10,5,1-3-6,1,16.6,0.045113608103,0.045113608103,,0.74888589451,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-61-10,2026-01-06,玉野,10,6,3-6-1,1,20.4,0.036710092868,0.036710092868,,0.748885894507,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-06,2026-01-06,久留米,6,1,3-1-6,1,74.5,0.010050937095,0.010050937095,,0.748794813577,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-06,2026-01-06,久留米,6,2,6-4-1,1,35.3,0.021212317665,0.021212317665,,0.748794813574,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-06,2026-01-06,久留米,6,3,6-1-4,1,15.8,0.047392076808,0.047392076808,,0.748794813566,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-06,2026-01-06,久留米,6,4,6-2-1,1,56.2,0.013323751131,0.013323751131,,0.748794813562,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-06,2026-01-06,久留米,6,5,6-1-3,1,10.4,0.071999501304,0.071999501304,,0.748794813562,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-06,2026-01-06,久留米,6,6,6-3-1,1,19.4,0.038597670802,0.038597670802,,0.748794813559,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-07,2026-01-06,久留米,7,1,1-4-2,1,77,0.00966290577,0.00966290577,,0.74404374429,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-07,2026-01-06,久留米,7,2,4-6-2,1,63.7,0.011680435546,0.011680435546,,0.74404374428,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-07,2026-01-06,久留米,7,3,2-4-1,1,71,0.010479489356,0.010479489356,,0.744043744276,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-07,2026-01-06,久留米,7,4,4-6-1,1,58,0.012828340418,0.012828340418,,0.744043744244,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-07,2026-01-06,久留米,7,5,4-2-7,1,98.2,0.007576820206,0.007576820206,,0.744043744229,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260106-83-07,2026-01-06,久留米,7,6,4-6-5,1,76.5,0.009726062016,0.009726062016,,0.744043744224,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-05,2026-01-07,岐阜,5,1,1-4-5,1,113,0.006624046848,0.006624046848,,0.748517293824,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-05,2026-01-07,岐阜,5,2,4-6-1,1,104.2,0.007183467311,0.007183467311,,0.748517293806,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-05,2026-01-07,岐阜,5,3,4-3-6,1,143.6,0.005212515974,0.005212515974,,0.748517293866,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-05,2026-01-07,岐阜,5,4,4-5-7,1,144.4,0.005183637769,0.005183637769,,0.748517293844,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-05,2026-01-07,岐阜,5,5,7-4-2,1,133.7,0.005598483873,0.005598483873,,0.74851729382,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-05,2026-01-07,岐阜,5,6,4-7-2,1,132.2,0.005662006761,0.005662006761,,0.748517293804,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-06,2026-01-07,岐阜,6,1,5-1-4,1,93.8,0.00796212055,0.00796212055,,0.74684690759,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-06,2026-01-07,岐阜,6,2,5-4-7,1,78.1,0.009562700481,0.009562700481,,0.746846907566,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-06,2026-01-07,岐阜,6,3,5-3-7,1,5.2,0.143624405301,0.143624405301,,0.746846907565,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-06,2026-01-07,岐阜,6,4,5-7-3,1,6.2,0.120459178639,0.120459178639,,0.746846907562,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-06,2026-01-07,岐阜,6,5,7-5-3,1,86.2,0.008664117257,0.008664117257,,0.746846907553,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-43-06,2026-01-07,岐阜,6,6,5-4-1,1,93,0.008030611909,0.008030611909,,0.746846907537,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-83-06,2026-01-07,久留米,6,1,7-3-1,1,90,0.008311182501,0.008311182501,,0.74800642509,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-83-06,2026-01-07,久留米,6,2,3-1-7,1,45.6,0.016403649673,0.016403649673,,0.748006425089,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-83-06,2026-01-07,久留米,6,3,3-1-6,1,24.4,0.030656001028,0.030656001028,,0.748006425083,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-83-06,2026-01-07,久留米,6,4,3-7-6,1,13.4,0.055821375005,0.055821375005,,0.748006425067,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-83-06,2026-01-07,久留米,6,5,7-3-6,1,39.7,0.018841471664,0.018841471664,,0.748006425061,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-83-06,2026-01-07,久留米,6,6,7-6-3,1,50.5,0.014812008417,0.014812008417,,0.748006425059,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-83-07,2026-01-07,久留米,7,1,7-4-6,1,18.2,0.040994064097,0.040994064097,,0.746091966565,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-83-07,2026-01-07,久留米,7,2,7-2-4,1,7.5,0.099478928875,0.099478928875,,0.746091966562,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260107-83-07,2026-01-07,久留米,7,3,7-3-2,1,7.6,0.0981699956,0.0981699956,,0.74609196656,False,,0,-1,final,final_odds_research_only
